paralog_pair,gene_A,gene_B,n_cell_lines_scored,scored_in_PC9,scored_in_HeLa,prediction_PC9,prediction_HeLa
OR2T4_OR2T33,OR2T4,OR2T33,2,TRUE,TRUE,0.088909544,0.0898441
OR2T4_OR2T34,OR2T4,OR2T34,2,TRUE,TRUE,0.091031499,0.098009489
OR2T4_OR2T35,OR2T4,OR2T35,2,TRUE,TRUE,0.092303872,0.088898808
OR2T4_OR2T5,OR2T4,OR2T5,2,TRUE,TRUE,0.095635429,0.107801348
OR2T4_OR2T6,OR2T4,OR2T6,2,TRUE,TRUE,0.091904975,0.092742711
OR2T4_OR2T8,OR2T4,OR2T8,2,TRUE,TRUE,0.046547264,0.075858131
OR2T4_OR2V1,OR2T4,OR2V1,2,TRUE,TRUE,0.088785611,0.090575866
OR2T4_OR2V2,OR2T4,OR2V2,2,TRUE,TRUE,0.08911895,0.093066461
OR2T4_OR2Z1,OR2T4,OR2Z1,2,TRUE,TRUE,0.088357031,0.08850994
OR2T5_OR2T10,OR2T5,OR2T10,2,TRUE,TRUE,0.100689843,0.103772953
OR2T5_OR2T11,OR2T5,OR2T11,2,TRUE,TRUE,0.093066372,0.10437151
OR2T5_OR2T12,OR2T5,OR2T12,1,TRUE,FALSE,0.092214316,
OR2T5_OR2T27,OR2T5,OR2T27,1,TRUE,FALSE,0.093375497,
OR2T5_OR2T29,OR2T5,OR2T29,1,TRUE,FALSE,0.13236472,
OR2T5_OR2T33,OR2T5,OR2T33,1,TRUE,FALSE,0.092214316,
OR2T5_OR2T34,OR2T5,OR2T34,1,TRUE,FALSE,0.094689727,
OR2T5_OR2T35,OR2T5,OR2T35,1,TRUE,FALSE,0.096378125,
OR2T5_OR2T6,OR2T5,OR2T6,2,TRUE,TRUE,0.091387205,0.10074459
OR2T5_OR2T8,OR2T5,OR2T8,1,TRUE,FALSE,0.045238297,
OR2T5_OR2V1,OR2T5,OR2V1,2,TRUE,TRUE,0.093897596,0.103307322
OR2T5_OR2V2,OR2T5,OR2V2,2,TRUE,TRUE,0.093564257,0.100736991
OR2T5_OR2Z1,OR2T5,OR2Z1,2,TRUE,TRUE,0.088851072,0.095558718
OR2T6_OR2T10,OR2T6,OR2T10,2,TRUE,TRUE,0.093913205,0.096146867
OR2T6_OR2T11,OR2T6,OR2T11,2,TRUE,TRUE,0.090233967,0.107061982
OR2T6_OR2T12,OR2T6,OR2T12,2,TRUE,TRUE,0.088001356,0.090015456
OR2T6_OR2T27,OR2T6,OR2T27,2,TRUE,TRUE,0.093556061,0.102084816
OR2T6_OR2T29,OR2T6,OR2T29,2,TRUE,TRUE,0.091942757,0.100189038
OR2T6_OR2T33,OR2T6,OR2T33,2,TRUE,TRUE,0.089334689,0.090682127
OR2T6_OR2T34,OR2T6,OR2T34,2,TRUE,TRUE,0.090223573,0.09214396
OR2T6_OR2T35,OR2T6,OR2T35,2,TRUE,TRUE,0.091857173,0.096966229
OR2T6_OR2T8,OR2T6,OR2T8,2,TRUE,TRUE,0.045112371,0.078411952
OR2T6_OR2V1,OR2T6,OR2V1,2,TRUE,TRUE,0.089281656,0.092158236
OR2T6_OR2V2,OR2T6,OR2V2,2,TRUE,TRUE,0.089757845,0.094600014
OR2T6_OR2Z1,OR2T6,OR2Z1,2,TRUE,TRUE,0.090122588,0.088564321
OR2T8_OR2T10,OR2T8,OR2T10,2,TRUE,TRUE,0.054365136,0.071186416
OR2T8_OR2T11,OR2T8,OR2T11,2,TRUE,TRUE,0.051872216,0.072386689
OR2T8_OR2T12,OR2T8,OR2T12,1,TRUE,FALSE,0.060342643,
OR2T8_OR2T27,OR2T8,OR2T27,1,TRUE,FALSE,0.04750298,
OR2T8_OR2T29,OR2T8,OR2T29,1,TRUE,FALSE,0.045793854,
OR2T8_OR2T33,OR2T8,OR2T33,1,TRUE,FALSE,0.06337139,
OR2T8_OR2T34,OR2T8,OR2T34,1,TRUE,FALSE,0.046168946,
OR2T8_OR2T35,OR2T8,OR2T35,1,TRUE,FALSE,0.046391178,
OR2T8_OR2V1,OR2T8,OR2V1,2,TRUE,TRUE,0.048889223,0.064703502
OR2T8_OR2V2,OR2T8,OR2V2,2,TRUE,TRUE,0.046751644,0.068698674
OR2T8_OR2Z1,OR2T8,OR2Z1,2,TRUE,TRUE,0.050173834,0.056332208
OR2V1_OR2V2,OR2V1,OR2V2,2,TRUE,TRUE,0.11031387,0.108624205
OR2V1_OR2Z1,OR2V1,OR2Z1,2,TRUE,TRUE,0.091225132,0.095575988
OR2V2_OR2Z1,OR2V2,OR2Z1,2,TRUE,TRUE,0.089516133,0.089478254
OR2W1_OR2W3,OR2W1,OR2W3,2,TRUE,TRUE,0.000301511,0.008513864
OR2W1_OR2Y1,OR2W1,OR2Y1,2,TRUE,TRUE,0.041083179,0.064805523
OR2W3_OR2Y1,OR2W3,OR2Y1,2,TRUE,TRUE,4.10E-05,0.022810409
OR3A1_OR3A2,OR3A1,OR3A2,2,TRUE,TRUE,0.014854174,0.025787182
OR3A1_OR3A3,OR3A1,OR3A3,2,TRUE,TRUE,0.064638682,0.077306494
OR3A2_OR3A3,OR3A2,OR3A3,2,TRUE,TRUE,0.032768235,0.143145129
OR4A15_OR4A16,OR4A15,OR4A16,2,TRUE,TRUE,0.064928479,0.079346545
OR4A15_OR4A47,OR4A15,OR4A47,2,TRUE,TRUE,0.057332605,0.178009152
OR4A16_OR4A47,OR4A16,OR4A47,2,TRUE,TRUE,0.059611678,0.196688652
OR4A5_OR4A15,OR4A5,OR4A15,2,TRUE,TRUE,0.074709944,0.073831938
OR4A5_OR4A16,OR4A5,OR4A16,2,TRUE,TRUE,0.07471665,0.08711379
OR4A5_OR4A47,OR4A5,OR4A47,1,TRUE,FALSE,0.072361924,
OR4B1_OR4E1,OR4B1,OR4E1,2,TRUE,TRUE,0.070580147,0.167152688
OR4B1_OR4E2,OR4B1,OR4E2,2,TRUE,TRUE,0.040664516,0.138664946
OR4B1_OR4S1,OR4B1,OR4S1,2,TRUE,TRUE,0.08025828,0.273545593
OR4B1_OR4S2,OR4B1,OR4S2,2,TRUE,TRUE,0.070512138,0.154108822
OR4B1_OR4X1,OR4B1,OR4X1,2,TRUE,TRUE,0.070279665,0.289260268
OR4B1_OR4X2,OR4B1,OR4X2,2,TRUE,TRUE,0.082535699,0.268804997
OR4C11_OR4C16,OR4C11,OR4C16,2,TRUE,TRUE,0.095165692,0.077589631
OR4C12_OR4C13,OR4C12,OR4C13,2,TRUE,TRUE,0.151335582,0.089260519
OR4C12_OR4C46,OR4C12,OR4C46,1,TRUE,FALSE,0.160369948,
OR4C13_OR4C46,OR4C13,OR4C46,2,TRUE,TRUE,0.09381073,0.100769423
OR4C3_OR4C12,OR4C3,OR4C12,2,TRUE,TRUE,0.140358299,0.171815023
OR4C3_OR4C13,OR4C3,OR4C13,2,TRUE,TRUE,0.062714592,0.192024976
OR4C3_OR4C46,OR4C3,OR4C46,2,TRUE,TRUE,0.058118269,0.170604587
OR4C3_OR4C5,OR4C3,OR4C5,2,TRUE,TRUE,0.067634113,0.297104567
OR4C3_OR4C6,OR4C3,OR4C6,2,TRUE,TRUE,0.059748862,0.1480636
OR4C5_OR4C12,OR4C5,OR4C12,2,TRUE,TRUE,0.197640821,0.205833137
OR4C5_OR4C13,OR4C5,OR4C13,2,TRUE,TRUE,0.062199637,0.213257
OR4C5_OR4C46,OR4C5,OR4C46,2,TRUE,TRUE,0.061518684,0.207237899
OR4C5_OR4C6,OR4C5,OR4C6,2,TRUE,TRUE,0.06215835,0.180888027
OR4C6_OR4C12,OR4C6,OR4C12,2,TRUE,TRUE,0.152520999,0.080894604
OR4C6_OR4C13,OR4C6,OR4C13,2,TRUE,TRUE,0.073285237,0.063982069
OR4C6_OR4C46,OR4C6,OR4C46,2,TRUE,TRUE,0.070257932,0.080561273
OR4D10_OR4D11,OR4D10,OR4D11,2,TRUE,TRUE,0.07653673,0.097864479
OR4D10_OR4M1,OR4D10,OR4M1,2,TRUE,TRUE,0.051374778,0.0751459
OR4D10_OR4M2,OR4D10,OR4M2,2,TRUE,TRUE,0.103510186,0.121987224
OR4D10_OR4N2,OR4D10,OR4N2,2,TRUE,TRUE,0.05038147,0.061662279
OR4D10_OR4N4,OR4D10,OR4N4,2,TRUE,TRUE,0.070872016,0.107825525
OR4D10_OR4N5,OR4D10,OR4N5,2,TRUE,TRUE,0.045032315,0.052504577
OR4D11_OR4M1,OR4D11,OR4M1,2,TRUE,TRUE,0.048933402,0.080468871
OR4D11_OR4M2,OR4D11,OR4M2,2,TRUE,TRUE,0.145323798,0.110709287
OR4D11_OR4N2,OR4D11,OR4N2,2,TRUE,TRUE,0.046300046,0.074945979
OR4D11_OR4N4,OR4D11,OR4N4,2,TRUE,TRUE,0.102428012,0.096239664
OR4D11_OR4N5,OR4D11,OR4N5,2,TRUE,TRUE,0.045476981,0.059454262
OR4D1_OR4D10,OR4D1,OR4D10,2,TRUE,TRUE,0.05247853,0.080009677
OR4D1_OR4D11,OR4D1,OR4D11,2,TRUE,TRUE,0.04716409,0.079424933
OR4D1_OR4D2,OR4D1,OR4D2,2,TRUE,TRUE,0.050308581,0.063554861
OR4D1_OR4D5,OR4D1,OR4D5,2,TRUE,TRUE,0.044678681,0.040819194
OR4D1_OR4D6,OR4D1,OR4D6,2,TRUE,TRUE,0.046532471,0.043573454
OR4D1_OR4D9,OR4D1,OR4D9,2,TRUE,TRUE,0.046495311,0.074920669
OR4D1_OR4M1,OR4D1,OR4M1,2,TRUE,TRUE,0.050134458,0.076605782
OR4D1_OR4M2,OR4D1,OR4M2,2,TRUE,TRUE,0.114342004,0.137615278
OR4D1_OR4N2,OR4D1,OR4N2,2,TRUE,TRUE,0.049990676,0.078013495
OR4D1_OR4N4,OR4D1,OR4N4,2,TRUE,TRUE,0.073075652,0.117328614
OR4D1_OR4N5,OR4D1,OR4N5,2,TRUE,TRUE,0.044318892,0.057252653
OR4D2_OR4D10,OR4D2,OR4D10,2,TRUE,TRUE,0.049951494,0.05367272
OR4D2_OR4D11,OR4D2,OR4D11,2,TRUE,TRUE,0.048264064,0.063220866
OR4D2_OR4D5,OR4D2,OR4D5,2,TRUE,TRUE,0.043459211,0.043539308
OR4D2_OR4D6,OR4D2,OR4D6,2,TRUE,TRUE,0.04484655,0.045504555
OR4D2_OR4D9,OR4D2,OR4D9,2,TRUE,TRUE,0.046207484,0.06467323
OR4D2_OR4M1,OR4D2,OR4M1,2,TRUE,TRUE,0.049752112,0.056269202
OR4D2_OR4M2,OR4D2,OR4M2,2,TRUE,TRUE,0.128090218,0.061944384
OR4D2_OR4N2,OR4D2,OR4N2,2,TRUE,TRUE,0.050376106,0.062679499
OR4D2_OR4N4,OR4D2,OR4N4,2,TRUE,TRUE,0.098635957,0.02883262
OR4D2_OR4N5,OR4D2,OR4N5,2,TRUE,TRUE,0.043605208,0.059070397
OR4D5_OR4D10,OR4D5,OR4D10,2,TRUE,TRUE,0.061693378,0.047443766
OR4D5_OR4D11,OR4D5,OR4D11,2,TRUE,TRUE,0.058772653,0.050267771
OR4D5_OR4D6,OR4D5,OR4D6,2,TRUE,TRUE,0.059207935,0.046284933
OR4D5_OR4D9,OR4D5,OR4D9,2,TRUE,TRUE,0.060527958,0.05035878
OR4D5_OR4M1,OR4D5,OR4M1,2,TRUE,TRUE,0.050516333,0.049302291
OR4D5_OR4M2,OR4D5,OR4M2,2,TRUE,TRUE,0.098895952,0.046690978
OR4D5_OR4N2,OR4D5,OR4N2,2,TRUE,TRUE,0.046441417,0.045970492
OR4D5_OR4N4,OR4D5,OR4N4,2,TRUE,TRUE,0.049362861,0.006195105
OR4D5_OR4N5,OR4D5,OR4N5,2,TRUE,TRUE,0.04280673,0.046199866
OR4D6_OR4D10,OR4D6,OR4D10,2,TRUE,TRUE,0.06564793,0.045860395
OR4D6_OR4D11,OR4D6,OR4D11,2,TRUE,TRUE,0.06642995,0.043432791
OR4D6_OR4D9,OR4D6,OR4D9,2,TRUE,TRUE,0.07433366,0.046290651
OR4D6_OR4M1,OR4D6,OR4M1,2,TRUE,TRUE,0.04865953,0.052604176
OR4D6_OR4M2,OR4D6,OR4M2,2,TRUE,TRUE,0.119996935,0.049017169
OR4D6_OR4N2,OR4D6,OR4N2,2,TRUE,TRUE,0.046471916,0.040115979
OR4D6_OR4N4,OR4D6,OR4N4,2,TRUE,TRUE,0.068353079,0.005493736
OR4D6_OR4N5,OR4D6,OR4N5,2,TRUE,TRUE,0.042424582,0.046516426
OR4D9_OR4D10,OR4D9,OR4D10,2,TRUE,TRUE,0.070184723,0.083080456
OR4D9_OR4D11,OR4D9,OR4D11,2,TRUE,TRUE,0.073287867,0.089145392
OR4D9_OR4M1,OR4D9,OR4M1,2,TRUE,TRUE,0.049901653,0.081748784
OR4D9_OR4M2,OR4D9,OR4M2,2,TRUE,TRUE,0.147394523,0.11385224
OR4D9_OR4N2,OR4D9,OR4N2,2,TRUE,TRUE,0.045739755,0.073916942
OR4D9_OR4N4,OR4D9,OR4N4,2,TRUE,TRUE,0.114992581,0.096224263
OR4D9_OR4N5,OR4D9,OR4N5,2,TRUE,TRUE,0.044084489,0.062174186
OR4E1_OR4E2,OR4E1,OR4E2,2,TRUE,TRUE,0.092675887,0.053643126
OR4E1_OR4S1,OR4E1,OR4S1,2,TRUE,TRUE,0.076830141,0.163756996
OR4E1_OR4S2,OR4E1,OR4S2,1,TRUE,FALSE,0.092197992,
OR4E1_OR4X1,OR4E1,OR4X1,2,TRUE,TRUE,0.048463535,0.190670341
OR4E1_OR4X2,OR4E1,OR4X2,2,TRUE,TRUE,0.047090393,0.157230034
OR4E2_OR4S1,OR4E2,OR4S1,2,TRUE,TRUE,0.047594834,0.071223885
OR4E2_OR4S2,OR4E2,OR4S2,2,TRUE,TRUE,0.050838277,0.050030556
OR4E2_OR4X1,OR4E2,OR4X1,2,TRUE,TRUE,0.044259526,0.142756671
OR4E2_OR4X2,OR4E2,OR4X2,2,TRUE,TRUE,0.054676857,0.131162927
OR4F15_OR4F16,OR4F15,OR4F16,2,TRUE,TRUE,0.065183431,0.067613803
OR4F15_OR4F21,OR4F15,OR4F21,2,TRUE,TRUE,0.047870178,0.05655349
OR4F15_OR4F29,OR4F15,OR4F29,2,TRUE,TRUE,0.054718953,0.065312773
OR4F16_OR4F21,OR4F16,OR4F21,1,TRUE,FALSE,0.079481333,
OR4F16_OR4F29,OR4F16,OR4F29,1,TRUE,FALSE,0.088950038,
OR4F17_OR4K1,OR4F17,OR4K1,2,TRUE,TRUE,0.035118766,0.054041367
OR4F17_OR4K13,OR4F17,OR4K13,2,TRUE,TRUE,0.036900762,0.050052993
OR4F17_OR4K14,OR4F17,OR4K14,2,TRUE,TRUE,0.043465316,0.050526947
OR4F17_OR4K15,OR4F17,OR4K15,2,TRUE,TRUE,0.031340744,0.076993875
OR4F17_OR4K17,OR4F17,OR4K17,2,TRUE,TRUE,0.035516009,0.044534732
OR4F17_OR4K2,OR4F17,OR4K2,2,TRUE,TRUE,0.031884808,0.069921963
OR4F17_OR4K5,OR4F17,OR4K5,2,TRUE,TRUE,0.036366757,0.08171913
OR4F17_OR4L1,OR4F17,OR4L1,2,TRUE,TRUE,0.030667031,0.058124028
OR4F21_OR4F29,OR4F21,OR4F29,1,TRUE,FALSE,0.076617785,
OR4F3_OR4F15,OR4F3,OR4F15,2,TRUE,TRUE,0.044107668,0.06584014
OR4F3_OR4F16,OR4F3,OR4F16,1,TRUE,FALSE,0.083114147,
OR4F3_OR4F21,OR4F3,OR4F21,1,TRUE,FALSE,0.09242896,
OR4F3_OR4F29,OR4F3,OR4F29,1,TRUE,FALSE,0.063976459,
OR4F3_OR4F6,OR4F3,OR4F6,2,TRUE,TRUE,0.04314962,0.092293918
OR4F4_OR4F17,OR4F4,OR4F17,1,TRUE,FALSE,0.222012579,
OR4F4_OR4F5,OR4F4,OR4F5,1,TRUE,FALSE,0.263784558,
OR4F4_OR4K1,OR4F4,OR4K1,2,TRUE,TRUE,0.259274632,0.049145922
OR4F4_OR4K13,OR4F4,OR4K13,2,TRUE,TRUE,0.2539123,0.056527421
OR4F4_OR4K14,OR4F4,OR4K14,2,TRUE,TRUE,0.247248381,0.049250033
OR4F4_OR4K15,OR4F4,OR4K15,2,TRUE,TRUE,0.237152487,0.112939037
OR4F4_OR4K17,OR4F4,OR4K17,2,TRUE,TRUE,0.239230454,0.044213727
OR4F4_OR4K2,OR4F4,OR4K2,2,TRUE,TRUE,0.242960453,0.060755711
OR4F4_OR4K5,OR4F4,OR4K5,2,TRUE,TRUE,0.243722647,0.053452905
OR4F4_OR4L1,OR4F4,OR4L1,2,TRUE,TRUE,0.241694152,0.06191932
OR4F5_OR4F17,OR4F5,OR4F17,1,TRUE,FALSE,0.081609957,
OR4F5_OR4K1,OR4F5,OR4K1,2,TRUE,TRUE,0.048399109,0.051839236
OR4F5_OR4K13,OR4F5,OR4K13,2,TRUE,TRUE,0.041128829,0.047850862
OR4F5_OR4K14,OR4F5,OR4K14,2,TRUE,TRUE,0.040231079,0.048088122
OR4F5_OR4K15,OR4F5,OR4K15,2,TRUE,TRUE,0.040561344,0.091806524
OR4F5_OR4K17,OR4F5,OR4K17,2,TRUE,TRUE,0.039286636,0.042595904
OR4F5_OR4K2,OR4F5,OR4K2,2,TRUE,TRUE,0.046102554,0.068812422
OR4F5_OR4K5,OR4F5,OR4K5,2,TRUE,TRUE,0.046800964,0.079235248
OR4F5_OR4L1,OR4F5,OR4L1,2,TRUE,TRUE,0.034087569,0.055921897
OR4F6_OR4F15,OR4F6,OR4F15,2,TRUE,TRUE,0.051754903,0.081072517
OR4F6_OR4F16,OR4F6,OR4F16,2,TRUE,TRUE,0.052183636,0.064806059
OR4F6_OR4F21,OR4F6,OR4F21,2,TRUE,TRUE,0.044977322,0.085343041
OR4F6_OR4F29,OR4F6,OR4F29,2,TRUE,TRUE,0.039189395,0.059479285
OR4K13_OR4K14,OR4K13,OR4K14,2,TRUE,TRUE,0.048206374,0.049936283
OR4K13_OR4K15,OR4K13,OR4K15,2,TRUE,TRUE,0.046342999,0.049980782
OR4K13_OR4K17,OR4K13,OR4K17,2,TRUE,TRUE,0.043816783,0.043175213
OR4K13_OR4L1,OR4K13,OR4L1,2,TRUE,TRUE,0.044612437,0.045369588
OR4K14_OR4K15,OR4K14,OR4K15,2,TRUE,TRUE,0.042312518,0.050830521
OR4K14_OR4K17,OR4K14,OR4K17,2,TRUE,TRUE,0.042570017,0.043621641
OR4K14_OR4L1,OR4K14,OR4L1,2,TRUE,TRUE,0.044648688,0.055135164
OR4K15_OR4K17,OR4K15,OR4K17,2,TRUE,TRUE,0.046381403,0.047547203
OR4K15_OR4L1,OR4K15,OR4L1,2,TRUE,TRUE,0.043512426,0.044627808
OR4K17_OR4L1,OR4K17,OR4L1,2,TRUE,TRUE,0.042145558,0.043178931
OR4K1_OR4K13,OR4K1,OR4K13,2,TRUE,TRUE,0.048442096,0.047219045
OR4K1_OR4K14,OR4K1,OR4K14,2,TRUE,TRUE,0.047907755,0.051176
OR4K1_OR4K15,OR4K1,OR4K15,2,TRUE,TRUE,0.050855618,0.052875269
OR4K1_OR4K17,OR4K1,OR4K17,2,TRUE,TRUE,0.045473777,0.045053247
OR4K1_OR4K2,OR4K1,OR4K2,2,TRUE,TRUE,0.053270422,0.050730523
OR4K1_OR4K5,OR4K1,OR4K5,2,TRUE,TRUE,0.047786281,0.04560335
OR4K1_OR4L1,OR4K1,OR4L1,2,TRUE,TRUE,0.050811555,0.063061103
OR4K2_OR4K13,OR4K2,OR4K13,2,TRUE,TRUE,0.046853915,0.047090106
OR4K2_OR4K14,OR4K2,OR4K14,2,TRUE,TRUE,0.045514774,0.048973136
OR4K2_OR4K15,OR4K2,OR4K15,2,TRUE,TRUE,0.044424292,0.060619302
OR4K2_OR4K17,OR4K2,OR4K17,2,TRUE,TRUE,0.044224318,0.045947038
OR4K2_OR4K5,OR4K2,OR4K5,2,TRUE,TRUE,0.048878346,0.049133234
OR4K2_OR4L1,OR4K2,OR4L1,2,TRUE,TRUE,0.046561252,0.066659339
OR4K5_OR4K13,OR4K5,OR4K13,2,TRUE,TRUE,0.045157094,0.046661559
OR4K5_OR4K14,OR4K5,OR4K14,2,TRUE,TRUE,0.043808423,0.046719246
OR4K5_OR4K15,OR4K5,OR4K15,2,TRUE,TRUE,0.048031308,0.059995476
OR4K5_OR4K17,OR4K5,OR4K17,2,TRUE,TRUE,0.045836993,0.046136219
OR4K5_OR4L1,OR4K5,OR4L1,2,TRUE,TRUE,0.045274775,0.052281089
OR4M1_OR4M2,OR4M1,OR4M2,1,TRUE,FALSE,0.112522967,
OR4M1_OR4N2,OR4M1,OR4N2,2,TRUE,TRUE,0.052906312,0.07439357
OR4M1_OR4N4,OR4M1,OR4N4,1,TRUE,FALSE,0.038571835,
OR4M1_OR4N5,OR4M1,OR4N5,2,TRUE,TRUE,0.04862342,0.047382284
OR4M2_OR4N2,OR4M2,OR4N2,2,TRUE,TRUE,0.096511595,0.109103926
OR4M2_OR4N4,OR4M2,OR4N4,1,TRUE,FALSE,0.359410822,
OR4M2_OR4N5,OR4M2,OR4N5,2,TRUE,TRUE,0.089253478,0.053088564
OR4N2_OR4N4,OR4N2,OR4N4,2,TRUE,TRUE,0.041887559,0.106084637
OR4N2_OR4N5,OR4N2,OR4N5,2,TRUE,TRUE,0.058172695,0.054877475
OR4N4_OR4N5,OR4N4,OR4N5,2,TRUE,TRUE,0.039535526,0.028719559
OR4S1_OR4S2,OR4S1,OR4S2,2,TRUE,TRUE,0.066045918,0.093430795
OR4S1_OR4X1,OR4S1,OR4X1,2,TRUE,TRUE,0.064492673,0.26643011
OR4S1_OR4X2,OR4S1,OR4X2,2,TRUE,TRUE,0.071534477,0.270516098
OR4S2_OR4X1,OR4S2,OR4X1,2,TRUE,TRUE,0.058396272,0.173415855
OR4S2_OR4X2,OR4S2,OR4X2,2,TRUE,TRUE,0.077250808,0.151937082
OR4X1_OR4X2,OR4X1,OR4X2,2,TRUE,TRUE,0.076869935,0.273761302
OR51A2_OR51A4,OR51A2,OR51A4,2,TRUE,TRUE,0.089184672,0.13129814
OR51A2_OR51A7,OR51A2,OR51A7,2,TRUE,TRUE,0.058757756,0.074115381
OR51A4_OR51A7,OR51A4,OR51A7,2,TRUE,TRUE,0.059239417,0.076486371
OR51B2_OR51B4,OR51B2,OR51B4,2,TRUE,TRUE,0.05385923,0.062920906
OR51B2_OR51B5,OR51B2,OR51B5,2,TRUE,TRUE,0.061808068,0.092715763
OR51B2_OR51B6,OR51B2,OR51B6,2,TRUE,TRUE,0.061954163,0.089259028
OR51B2_OR51V1,OR51B2,OR51V1,2,TRUE,TRUE,0.048092034,0.093441688
OR51B4_OR51B5,OR51B4,OR51B5,2,TRUE,TRUE,0.056024179,0.072465718
OR51B4_OR51B6,OR51B4,OR51B6,2,TRUE,TRUE,0.055719372,0.05288513
OR51B4_OR51V1,OR51B4,OR51V1,2,TRUE,TRUE,0.043949727,0.040970135
OR51B5_OR51B6,OR51B5,OR51B6,2,TRUE,TRUE,0.068564199,0.096983947
OR51B5_OR51V1,OR51B5,OR51V1,2,TRUE,TRUE,0.044871595,0.079341151
OR51B6_OR51V1,OR51B6,OR51V1,2,TRUE,TRUE,0.048978463,0.051160417
OR51D1_OR51E1,OR51D1,OR51E1,2,TRUE,TRUE,0.001712537,0.01805656
OR51D1_OR51E2,OR51D1,OR51E2,2,TRUE,TRUE,0.000751056,0.011299683
OR51E1_OR51E2,OR51E1,OR51E2,2,TRUE,TRUE,0.00079972,0.005459997
OR51F1_OR51F2,OR51F1,OR51F2,2,TRUE,TRUE,0.048652716,0.057594273
OR51F1_OR51G1,OR51F1,OR51G1,2,TRUE,TRUE,0.060976766,0.058575861
OR51F1_OR51G2,OR51F1,OR51G2,2,TRUE,TRUE,0.058224373,0.052852087
OR51F1_OR51I1,OR51F1,OR51I1,2,TRUE,TRUE,0.050359152,0.055956557
OR51F1_OR51I2,OR51F1,OR51I2,2,TRUE,TRUE,0.045195207,0.053889524
OR51F1_OR51L1,OR51F1,OR51L1,2,TRUE,TRUE,0.049367715,0.055936191
OR51F1_OR51M1,OR51F1,OR51M1,2,TRUE,TRUE,0.050304394,0.063412473
OR51F1_OR51T1,OR51F1,OR51T1,2,TRUE,TRUE,0.046539258,0.056106064
OR51F2_OR51G1,OR51F2,OR51G1,2,TRUE,TRUE,0.054735575,0.056211188
OR51F2_OR51G2,OR51F2,OR51G2,2,TRUE,TRUE,0.045859057,0.051543247
OR51F2_OR51I1,OR51F2,OR51I1,2,TRUE,TRUE,0.045512468,0.06437391
OR51F2_OR51I2,OR51F2,OR51I2,2,TRUE,TRUE,0.047336247,0.053398479
OR51F2_OR51L1,OR51F2,OR51L1,2,TRUE,TRUE,0.048497412,0.053144135
OR51F2_OR51M1,OR51F2,OR51M1,2,TRUE,TRUE,0.051006351,0.065720215
OR51F2_OR51T1,OR51F2,OR51T1,2,TRUE,TRUE,0.048972361,0.066739231
OR51G1_OR51G2,OR51G1,OR51G2,2,TRUE,TRUE,0.083026014,0.054939337
OR51G1_OR51I1,OR51G1,OR51I1,2,TRUE,TRUE,0.075322434,0.060512371
OR51G1_OR51I2,OR51G1,OR51I2,2,TRUE,TRUE,0.052510571,0.055719662
OR51G1_OR51L1,OR51G1,OR51L1,2,TRUE,TRUE,0.056298535,0.054148704
OR51G1_OR51M1,OR51G1,OR51M1,2,TRUE,TRUE,0.061586626,0.067645736
OR51G1_OR51T1,OR51G1,OR51T1,2,TRUE,TRUE,0.053697847,0.05771536
OR51G2_OR51I1,OR51G2,OR51I1,2,TRUE,TRUE,0.04984897,0.062383693
OR51G2_OR51I2,OR51G2,OR51I2,2,TRUE,TRUE,0.044876117,0.055229656
OR51G2_OR51L1,OR51G2,OR51L1,2,TRUE,TRUE,0.042428628,0.05462249
OR51G2_OR51M1,OR51G2,OR51M1,2,TRUE,TRUE,0.044297151,0.052866329
OR51G2_OR51T1,OR51G2,OR51T1,2,TRUE,TRUE,0.044832472,0.049592014
OR51I1_OR51I2,OR51I1,OR51I2,2,TRUE,TRUE,0.052949958,0.061087172
OR51I1_OR51L1,OR51I1,OR51L1,2,TRUE,TRUE,0.04831817,0.055776134
OR51I1_OR51M1,OR51I1,OR51M1,2,TRUE,TRUE,0.047911238,0.063486442
OR51I1_OR51T1,OR51I1,OR51T1,2,TRUE,TRUE,0.044806793,0.06335748
OR51I2_OR51L1,OR51I2,OR51L1,2,TRUE,TRUE,0.049279001,0.056627408
OR51I2_OR51M1,OR51I2,OR51M1,2,TRUE,TRUE,0.049356252,0.052703295
OR51I2_OR51T1,OR51I2,OR51T1,2,TRUE,TRUE,0.047511116,0.052991334
OR51L1_OR51M1,OR51L1,OR51M1,2,TRUE,TRUE,0.05117102,0.054035425
OR51L1_OR51T1,OR51L1,OR51T1,2,TRUE,TRUE,0.048458397,0.050800107
OR51M1_OR51T1,OR51M1,OR51T1,2,TRUE,TRUE,0.049299754,0.065294191
OR52A1_OR52A5,OR52A1,OR52A5,2,TRUE,TRUE,0.072901919,0.078171767
OR52B2_OR52B4,OR52B2,OR52B4,2,TRUE,TRUE,0.046696093,0.05312952
OR52B2_OR52B6,OR52B2,OR52B6,2,TRUE,TRUE,0.046927422,0.052354235
OR52B2_OR52D1,OR52B2,OR52D1,2,TRUE,TRUE,0.043588363,0.046722341
OR52B2_OR52H1,OR52B2,OR52H1,2,TRUE,TRUE,0.048929989,0.058007345
OR52B4_OR52B6,OR52B4,OR52B6,2,TRUE,TRUE,0.05258191,0.058851093
OR52B4_OR52D1,OR52B4,OR52D1,2,TRUE,TRUE,0.045379985,0.050371118
